source_file,question_number,question_type,category,format,question_text,choices,answer,predicted_concept,confidence
rounds/round190.txt,16,TOSSUP,ENERGY,Multiple Choice,As the battery capacity decreases how does the rate of discharge change ?,W) Increases X) Decreases | Y) Stays the same | Z) Depends on brand  ANSWER: W) INCREASES,,electromagnetism,0.37547674775123596
rounds/round190.txt,16,BONUS,ENERGY,Short Answer,What process in plant cells is primarily responsible for storing energy from ATP and NADPH [A- T-P and N-A-D-P-H] by synthesizing sugars?,,CALVIN CYCLE (ACCEPT: CALVIN-BENSON CYCLE OR LIGHT INDEPENDENT,biochemistry,0.7094755172729492
rounds/round190.txt,17,TOSSUP,MATH,Short Answer,Differentiate ݂ሺݔሻൌ݁ୡ୭ୱ௫ [f of x equals e to the power of cosine of x] with respect to x.,,െsin ሺݔሻ݁௖௢௦௫,trigonometry,0.3878844082355499
rounds/round190.txt,17,BONUS,MATH,Short Answer,The average of ݔ and ݕ is 5. The average of ݔ and ݖ is 4. Find ݕ in terms of ݖ .,,ݕ ൌ 2 ൅ ݖ( ACCEPT: ݕ ൌ ݖ൅ 2 ),algebra,0.3207470178604126
rounds/round190.txt,18,TOSSUP,BIOLOGY,Multiple Choice,"All codon combinations specify a particular amino acid, with the EXCEPTION of which of the following? W) Nonsense codons X) Missense codons",Y) Promoters | Z) Silent codons   ANSWER: W) NONSENSE CODONS,,organic_chemistry,0.4125736951828003
rounds/round190.txt,18,BONUS,BIOLOGY,Short Answer,What type of perennials die back each year and survive as tubers until the next growing season?,,HERBACEOUS,ecology,0.3264687657356262
rounds/round190.txt,19,TOSSUP,PHYSICS,Short Answer,"Indicate, by number, all of the following three particles that are considered to be force-carrying particles by the Standard Model: 1) photon; 2) gluon; 3) graviton ANSWER: 1, 2, AND 3 (ACCEPT: ALL OF THEM)",,,atomic_structure,0.3789512515068054
rounds/round190.txt,19,BONUS,PHYSICS,Short Answer,"Identify all of the following four particles that can be found in isolation: 1) up quark; 2) electron; 3) neutrino; 4) proton. ANSWER: 2, 3, AND 4 (ACCEPT: ELECTRON, NEUTRINO, AND PROTON) _______________________________________________________",,,atomic_structure,0.4016571044921875
rounds/round190.txt,20,TOSSUP,ENERGY,Multiple Choice,Which of the following is a term used to describe the ability to trim electricity usage at specific times of the day?,W) Demand Response  X) Energy Efficiency Y) Peak Load Z) Solar Inverter,W) DEMAND RESPONSE,redox,0.40597760677337646
rounds/round190.txt,20,BONUS,ENERGY,Multiple Choice,Which of the following materials would mostly likely be used for a radiant heat barrier? W) Asphalt X) Glass Y) Cement,Z) Aluminum,Z) ALUMINUM,thermodynamics,0.28604748845100403
rounds/round190.txt,21,TOSSUP,MATH,Short Answer,Simplify the following expression: ݅ଷଷ [i to the thirty-third power] .,,݅,algebra,0.33102455735206604
rounds/round190.txt,21,BONUS,MATH,Multiple Choice,"What is the product of the mean, median, and mode of the following set of data: {1, 1, 2, 3, 5, 8, 13} _______________________________________________________",W) 9 | X) 33/7 Y) 99/7 Z) 33  Answer: Y) 99/7,,statistics_probability,0.48771968483924866
rounds/round190.txt,22,TOSSUP,CHEMISTRY,Multiple Choice,Identify the statement that does NOT describe a prostaglandin [pros-tuh-LAN-din] lipid function.,W) Prostaglandins are involved in the inflammatory response process X) Prostaglandins play a role in blood clot formation but not clot reduction Y) Prostaglandins can induce labor contractions Z) Prostaglandins can help to increase kidney blood flow,X) PROSTAGLANDINS PLAY A RO LE IN BLOOD CLOT FORMATION BUT NOT,biochemistry,0.33460766077041626
rounds/round190.txt,22,BONUS,CHEMISTRY,Short Answer,What is the VSEPR [ves-per] shape of the xenon [ZEE-non] tetrafluoride molecule?,,SQUARE PLANAR,bonding,0.4104757308959961
rounds/round190.txt,23,TOSSUP,BIOLOGY,Multiple Choice,Which of the following is NOT a major site of lymphoid tissue?,W) Thymus gland [THY-muhs] | X) Spleen Y) Tonsils Z) Kidney,Z) KIDNEY,cell_biology,0.4709254503250122
rounds/round190.txt,23,BONUS,BIOLOGY,Multiple Choice,Which of the following hormones causes plants to grow toward light? W) Cytokinin [sy-tuh-KY-nin],X) Auxin [AWK-sin] | Y) Gibberellin [jib-uh-REL-in] | Z) Abscisic   ANSWER: X) AUXIN,,biochemistry,0.4996807873249054
rounds/round191.txt,1,TOSSUP,BIOLOGY,Multiple Choice,Where is the most likely place to find an animal that is an osmoconformer [oz-moh-kuhn-FOHR-mer] ?,W) Marine environment | X) High desert | Y) Fresh water lakes and streams Z) Damp tropical forest  ANSWER: W) MARINE ENVIRONMENT,,evolution,0.33091455698013306
rounds/round191.txt,1,BONUS,BIOLOGY,Short Answer,"The large intestine is made of six parts starting with the cecum [SEE-kuhm] and ending with the rectum. Name the other four parts, in order from the cecum to the rectum.",,"ASCENDING COLON, TRANSVERSE COLON, DESCENDING COLON, SIGMOID",cell_biology,0.3039228916168213
rounds/round191.txt,2,TOSSUP,CHEMISTRY,Short Answer,What is the property that is generally said to be possessed by a substance if that substance has non-superimposable mirror images?,,CHIRALITY (ACCEPT: OPTICAL ACTIVITY),optics,0.3933057487010956
rounds/round191.txt,2,BONUS,CHEMISTRY,Multiple Choice,"If the principal quantum number of an electron within an atom is 4, which of the following is an allowed value of the orbital angular momentum quantum number l ?",W) -2 X) 0 Y) ½ | Z) 4,X) 0,atomic_structure,0.5283494591712952
rounds/round191.txt,3,BONUS,MATH,Short Answer,"A ladder is standing vertically against a wall. Suddenly, the bottom of the ladder slides 6 feet away from the wall, which causes the top of the ladder to slide 2 feet down the wall. How tall is the ladder in feet?",,10,calculus,0.24994006752967834
rounds/round191.txt,4,TOSSUP,PHYSICS,Short Answer,What is the term used to describe a process that exchanges no heat energy with its environment?,,ADIABATIC,thermodynamics,0.6874985694885254
rounds/round191.txt,4,BONUS,PHYSICS,Short Answer,"An object undergoing constant acceleration travels 5 meters in 3 seconds. Assuming that acceleration stays constant and that the initial velocity of the object was zero, how far in meters will the object travel in a total of 12 seconds? ANSWER: 80 High School Round 6A Page 3",,,mechanics,0.39094677567481995
rounds/round191.txt,5,TOSSUP,EARTH AND SPACE,Multiple Choice,Which of the following rankings of U.S. states by highest frequency of earthquakes (highest to lowest) is accurate?,"W) Alaska, California, Nevada, Oregon X) California, Hawaii, Alaska, Nevada Y) Hawaii, Alaska, California, Oregon Z) Nevada, Alaska, Hawaii, California","W) ALASKA, CALIFORNIA, NEVADA, OREGON",geology,0.3102568984031677
rounds/round191.txt,5,BONUS,EARTH AND SPACE,Short Answer,"According to Birkhoff's theorem, what is the only static, spherically symmetric solution to the Einstein field equations?",,SCHWARZSCHILD BLACK HOLE (ACCEPT: SCHWARZSCHILD METRIC OR SCHWARZSCHILD SOLUTION),astronomy,0.22090747952461243
rounds/round191.txt,6,TOSSUP,CHEMISTRY,Short Answer,Identify all of the following three compounds that are network solids at room temperature: 1) Sodium chlo ride; 2) Carbon dioxide; 3) Silicon dioxide.,,3 (ACCEPT: SILICON DIOXIDE),organic_chemistry,0.3263411819934845
rounds/round191.txt,6,BONUS,CHEMISTRY,Multiple Choice,Which of the following is one of the factors that determine the bonding between atoms in a solid? W) Atomic radius of the atoms X) Environmental conditions High School Round 6A Page 4,Y) Atomic mass of the atoms | Z) Magnitude of the electronegativities of the atoms  ANSWER: Z) MAGNITUDE OF THE ELECTRONEGATIVITIES OF THE ATOMS,,bonding,0.531379759311676
rounds/round191.txt,7,TOSSUP,BIOLOGY,Multiple Choice,"If you were a farmer that wanted to promote the ripening of your fruit crop, which of the following hormones would be best to use?",W) Auxins [AWK-sins] | X) Cytokinins [sy-tuh-KY-nins] | Y) Gibberellins [jib-uh-REL-ins] | Z) Ethylene [eth-uh-leen],Z) ETHYLENE,ecology,0.335406631231308
rounds/round191.txt,7,BONUS,BIOLOGY,Multiple Choice,"In horses, the genotype little-B little-B causes early embryonic lethality. The A locus behaves as a classic Mendelian gene. If two horses with identical genotypes AaBb [big-A, little-A, big-B, little-B] mate, what is the expected phenotypic ratio of their offspring?",W) 9:3:3:1 [read as nine to three to three to one] | X) 3:1:1 [read as three to one to one] | Y) 9:3:1 [read as nine to three to one] | Z) 3:1 [read as three to one],Z) 3:1,genetics,0.3086218237876892
rounds/round191.txt,8,TOSSUP,ENERGY,Short Answer,Lighting products often come with a rating that reflects the temperature of an ideal black body if it were to emit the same hue as that of the lighting product. What is this rating known as? ANSWER: COLOR TEMPERATURE,,,thermodynamics_physics,0.340207576751709
rounds/round191.txt,8,BONUS,ENERGY,Multiple Choice,Which of the following countries has the highest percentage of its electricity produced by nuclear power? W) Japan High School Round 6A Page 5,X) France | Y) United States Z) Russia  ANSWER: X) FRANCE,,electromagnetism,0.2920942008495331
rounds/round191.txt,9,TOSSUP,EARTH AND SPACE,Multiple Choice,Which of the following changes has the potential to reduce the damage expected to be done by a hurricane with a particular Saffir-Simpson rating?,W) Increased formal and informal education for the public about hurricane safety  X) Reduction in the amount of paved surfaces Y) Construction of sea walls around coastal cities  Z) More rigorous building codes for robust construction of frame houses in coastal regions,Z) MORE RIGOROUS BUILDING CODES FOR ROBUST CONSTRUCTION OF FRAME HOUSES IN COASTAL REGIONS,thermodynamics,0.24855193495750427
rounds/round191.txt,9,BONUS,EARTH AND SPACE,Short Answer,"At what distance, in parsecs, does the absolute magnitude of a star equal its apparent magnitude? ANSWER: 10 _______________________________________________________",,,astronomy,0.3823021650314331
rounds/round191.txt,10,BONUS,MATH,Short Answer,"If the line tangent to the graph of the function f(x) [f of x] at the point (1, 3) passes through the point (-2, -6), then what is the value of the derivative of f(x) when x = 1?",,3,calculus,0.484358549118042
rounds/round191.txt,11,TOSSUP,BIOLOGY,Multiple Choice,"Relating to photosynthesis, which of the following is not a direct product of light reactions? 2",W) NADPH [N-A-D-P-H] | X) O | Y) Rubisco [roo-BIS-koh] | Z) ATP,Y) RUBISCO,biochemistry,0.5558676719665527
rounds/round191.txt,11,BONUS,BIOLOGY,Short Answer,"What is the maximum number of ATP molecules synthesized by NAD and FADH2 [N-A-D and F-A-D-H two] , respectively, in the mitochondrial [my-tuh-KON- dree-uhl] electron transport chain?",,3 AND 2,biochemistry,0.40833017230033875
rounds/round191.txt,12,TOSSUP,CHEMISTRY,Short Answer,"According to VSEPR [ves-per] theory, what is the electron-pair geometry for a compound with a molecula r geometry that is square planar?",,OCTAHEDRAL,bonding,0.4005178213119507
rounds/round191.txt,12,BONUS,CHEMISTRY,Multiple Choice,Which of the following types of photons would be absorbed by an electron transitioning from the n=2 level to the n=3 level in a hydrogen atom? W) Infrared X) Visible Y) Ultraviolet,Z) X-ray,X) VISIBLE,bonding,0.3330887258052826
rounds/round191.txt,13,TOSSUP,PHYSICS,Short Answer,The Heisenberg Uncertainty Principle states that the product of the uncertainty of position and the uncertainty of momentum must be greater than the reduced form of what constant? ANSWER: PLANCK CONSTANT,,,modern_physics,0.3680684268474579
rounds/round191.txt,13,BONUS,PHYSICS,Short Answer,"A spring with spring constant k = 200 Newtons per meter with a 0.5 kilogram mass attached is released from rest at x = 0.02 meters. In meters per second, what is the magnitude of the maximum velocity attained by the mass?",,0.4 (ACCEPT: 2/5),mechanics,0.3797963261604309
rounds/round191.txt,14,TOSSUP,EARTH AND SPACE,Multiple Choice,Which of the following is NOT a notable characteristic of North Atlantic Deep Water? W) Vertical temperature minimum X) Two vertical oxygen maxima Y) Vertical salinity maximum,Z) Vertical nutrient minimum,W) VERTICAL TEMPERATURE MINIMUM,oceanography,0.5627679228782654
rounds/round191.txt,14,BONUS,EARTH AND SPACE,Multiple Choice,Which of the following geologic conditions is an environment for clay formation? W) Shearing fault X) Volcanic deposits,Y) Folded orogenies [oh-ROJ-uh-nees] | Z) Blueschist metamorphism [BLOO-shist],X) VOLCANIC DEPOSITS,geology,0.5954593420028687
rounds/round191.txt,15,TOSSUP,BIOLOGY,Multiple Choice,"In the case of disruptive selection on tail length in monkeys, which of the following would you expect?",W) Most monkeys have medium tails X) Few monkeys have medium tails Y) Most monkeys have long tails  Z) Few monkeys have long tails,X) FEW MONKEYS HAVE MEDIUM TAILS,evolution,0.34473666548728943
rounds/round191.txt,15,BONUS,BIOLOGY,Multiple Choice,Which of the following glia are normally only found in the peripheral nervous system? W) Oligodendrocytes [OL-i-goh-DEN-ruh-syts],X) Ependymal cells [uh-PEN-duh-muhl] | Y) Schwann cells | Z) Astrocytes,Y) SCHWANN CELLS,anatomy_physiology,0.4082838296890259
rounds/round191.txt,16,BONUS,MATH,Short Answer,"If one side of a right triangle is 14 inches and the opposite angle is 30 degrees, what is the diameter of the circle circumscribed around this triangle?",,28,trigonometry,0.4780159592628479
rounds/round191.txt,17,TOSSUP,ENERGY,Multiple Choice,"Natural gas systems are the greatest source of U.S. anthropogenic [an-thruh-puh-JEN-ik] methane emissions. What metabolic process, occurring in the rumens of domesticated animals, results in the second-greatest source of methane emissions? W) Photosynthesis X) Lactation",Y) Fermentation | Z) The Krebs cycle   ANSWER: Y) FERMENTATION,,ecology,0.4598645865917206
rounds/round191.txt,17,BONUS,ENERGY,Short Answer,Which U.S. government body regulates nuclear power production in this country?,,U. S. NUCLEAR REGULATORY COMMISSION (ACCEPT: NUCLEAR,anatomy_physiology,0.3324388861656189
rounds/round191.txt,18,TOSSUP,CHEMISTRY,Short Answer,"While iodine can be used to test for starch, it is not iodine that is responsible for the resultant color observed. State the ion that is responsible for the observed color.",,TRIIODIDE,acids_bases,0.27828699350357056
